,Unnamed: 0,Num,Name,Mv(mean),Class,Number of Points,Num Matches,a,e,i,H,Mean COM Flux,STD COM Flux,Mean COM Flux Error,Mean COM Flux Error STD,SNR,Best Period [Seconds],Best Period [Hours],Best Period [Days],False Alarm Probability,Model Parameters,Max Periodogram Power,Mag Vary
223,1899, 72962 ,2002 CN112,19.0, MB>Inner ,273,0,2.276588357075497,0.1504341418377307,4.374465599147022,16.37,1756.8030306411345,1339.7531672942896,12.201985865215038,11.516729084095097,143.9768124670069,319301.974940783,88.6949930391064,3.695624709962766,6.040382138833477e-114,[-1658.91383689  1913.53017556  2254.73664372],0.8636710479332529,
224,1967, 111838 ,2002 EX20,17.775, MB>Inner ,2686,0,2.221418045844813,0.201691791193873,5.027089168858688,16.15,15.1624339361973,5.458098430724735,2.006451363536853,1.107824262204994,7.556841003845648,1056992.536902822,293.6090380285617,12.233709917856736,7.919670938663097e-65,[ 0.03641575  1.10084649 -2.22142953],0.1109130113140839,0.35740285154455476
225,1998, 112008 ,2002 GA154,17.67, MB>Outer ,3041,0,3.159287791787174,0.2551470068045481,16.31819952956813,14.46,12.202046284678072,4.046653898355636,2.143957328122484,0.973935868848293,5.691366206137931,161557.87169150123,44.87718658097256,1.8698827742071904,1.3462336132705878e-113,[0.03679818 0.32261234 2.26996207],0.1629881655076595,0.4116552033309013
226,2010, 234704 ,2002 GG163,16.618, MB>Middle ,3256,99,2.587084502329435,0.3334616399561779,6.582239433406048,15.36,42.502143352430586,9.038740051349407,5.618635896414902,2.5867852632996824,7.564495036873637,5490.759612144459,1.525211003373461,0.0635504584738942,4.351867354857792e-124,[-0.01002122 -2.49785847 -4.56844476],0.1656139137048759,0.26742216664279084
227,2210, 55592 ,2002 PY128,17.167, MB>Middle ,358,1,2.745154062504488,0.2595514497808185,10.694638813641,14.46,21.41263075823959,6.591785993916496,2.9017487943607287,1.332342431673101,7.379215871426565,10157.895031205937,2.821637508668316,0.1175682295278464,1.0234822685942557e-70,[-0.08508024 -7.21632485 -1.02570744],0.6145008567906904,0.773219690985508
228,2211, 84030 ,2002 PY44,17.329, MB>Middle ,2520,0,2.759839593596302,0.1753674743839776,9.94483583399676,14.51,20.26381193175104,6.549802787497798,2.260754778995155,1.4465877951192183,8.963294966806512,143709.7017873122,39.91936160758672,1.6633067336494467,7.504621019087107e-75,[0.0444444  0.34755459 3.37597947],0.1337878744365927,0.36632198731916854
229,2258, 84143 ,2002 RM59,17.719, MB>Inner ,1390,0,2.362022677643973,0.1530542327568826,7.497662964727658,15.83,10.237560748279696,3.88899388019304,1.3797494610009395,0.8328308459674896,7.419869358639108,621874.2466805589,172.74284630015524,7.197618595839802,3.697356389155826e-39,[0.18059782 2.0004951  0.42795832],0.1310438784837866,0.4320109490122375
230,2267, 113342 ,2002 RS222,19.218, MB>Middle ,559,0,2.726265131928751,0.0723682019612922,5.330377740950362,15.75,32.541453482056234,134.82252600633433,0.5404141517700348,5.349871680060168,60.2157685461645,376484.2413116319,104.57895591989774,4.357456496662405,2.249181045393482e-178,[ -18.85832486   76.61410834 -157.96367635],0.7778007983414278,
231,2270, 57996 ,2002 RV107,16.922, MB>Inner ,1162,4,2.380406470275298,0.2200397517751587,6.162926727197473,15.58,21.802039382535675,8.32421719056384,2.9427324928891,1.6850819426867985,7.408773796197487,13552.891418892435,3.764692060803455,0.1568621692001439,1.5143657563036602e-158,[ 0.01472651  6.66214619 -4.58287977],0.4745894191685577,0.8450658663846353
232,2349, 142484 ,2002 TY24,19.4, MB>Inner ,351,0,2.36655783706042,0.0831897598752572,7.765131837158695,16.32,161.91747607233285,166.47031362548643,3.077926502765466,3.0323180971092136,52.6060241941621,710706.2945297713,197.4184151471587,8.22576729779828,9.259281017340048e-135,[ 258.67073043 -387.90022317  180.60719386],0.8385111519354681,
233,2437, 114534 ,2003 BT19,14.978, Mars-Crosser ,3375,249,2.795995452161673,0.4649839866724504,13.58873544493332,13.79,183.7209608674105,23.98754540020792,24.54157144296855,12.939540595349277,7.486112341842263,19922.245522496647,5.533957089582402,0.2305815453992667,0.0,[ -0.26190572 -29.06434906   1.65425749],0.7378088039671815,0.34750660322413884
234,2611, 206438 ,2003 SS204,17.678, MB>Middle ,3168,0,2.665909233989828,0.2214124245166936,7.935700633589019,15.35,15.211657359435998,6.258189912043184,1.917703592768471,1.1984199817231238,7.932225510135204,10920.010424525117,3.033336229034754,0.1263890095431147,4.4776611234007045e-272,[0.01685854 3.91834865 3.24439881],0.3308266310947043,0.75434302229456
235,2735, 116091 ,2003 WG126,17.704, MB>Middle ,3076,0,2.69957393978701,0.2255245972962529,13.24638907888533,15.09,13.833834090085302,4.982962199149303,1.9521799316389188,1.2171336590965072,7.08635196268581,1299818.2036981522,361.0606121383756,15.044192172432318,3.4843635742927005e-196,[-0.76858296 -3.23884102  1.76443342],0.2590968634399226,0.6301062263720332
236,2757, 136238 ,2003 WX141,17.309, MB>Inner ,3218,2,2.302103269621176,0.2139220946521316,4.464124597402425,16.0,19.040205817152675,6.861910562781366,2.2425116465140253,1.3867455546078815,8.490571652883316,12956.480446999009,3.599022346388613,0.1499592644328588,0.0,[-0.01771244  0.59623323  6.19823939],0.4110785792842941,0.7379689599621608
237,2769, 164107 ,2003 XU11,17.78, MB>Middle ,2883,0,2.636660961078888,0.2743786836993048,13.76877263450631,15.9,13.553635178145475,5.147479580068254,1.5761264502975083,1.040993286267265,8.59933235406785,10127.944542505158,2.813317928473655,0.1172215803530689,2.5691874131086146e-96,[-0.01014515 -0.87087024  2.66393662],0.1479131982424576,0.45594559450203104
238,2807, 84985 ,2003 YU66,17.665, MB>Middle ,2649,0,2.723640752879466,0.2779148333695582,16.34910509915507,14.89,12.664848804132744,5.570166264209516,1.6997428089227278,1.0780128594495175,7.451038320414805,222697.87009296467,61.86051947026797,2.5775216445944986,6.71567297579396e-184,[-0.20303762 -3.25223106 -2.64970564],0.2787559507363851,0.7606316607985886
239,2914, 214093 ,2004 JQ43,19.389, Trojan ,855,1,5.162660656983633,0.0503981609068744,16.80170974545736,12.66,288.6644709362476,600.8308432379018,3.650117855324652,7.015447619086159,79.08360288015218,661041.2996719773,183.6225832422159,7.650940968425663,2.3741522322782837e-133,[-198.76934839  726.02170669   38.08101008],0.5226100956191159,
240,2941, 189239 ,2004 QR12,17.72, MB>Middle ,3022,0,2.518963371354784,0.2684825932383833,10.90017875821709,16.07,10.801141299442492,5.748275780318149,1.4940523129580816,1.0110247389039095,7.229426443614454,11767.971271973856,3.268880908881626,0.1362033712034011,5.923573248443382e-219,[-0.0131634   3.81641491  2.12656472],0.2882219056435435,0.932840484630709
241,3028, 157407 ,2004 TM250,17.417, MB>Middle ,2764,2,2.545747316223674,0.2849447815524651,14.69460200251307,15.7,19.11965477514442,7.245619920152655,2.534903734414572,1.40643650695876,7.54255655375412,13357.709423278971,3.7104748397997143,0.1546031183249881,5.981659080511223e-267,[-0.02665982  5.95120126 -1.70013965],0.3636156120330385,0.7302518309677768
242,3136,198536,2004 XW110,17.526, MB>Middle ,2568,0,2.560184525522465,0.3304683032637607,17.52800424364473,15.93,14.810215097286322,6.004990271130662,2.105235369217618,1.353366773161829,7.034945029823596,116375.23973380342,32.32645548161206,1.3469356450671692,5.2478049405988845e-204,[ 0.05057857  3.75837773 -2.87248725],0.3114377522145449,0.7160834988624589
243,4118, 342288 ,2008 TT25,17.767, MB>Middle ,3007,0,2.578150640747229,0.2223877633671189,8.339164396087796,15.79,12.545764919317625,4.810918046993156,1.431403058288423,0.8918955527502394,8.764662648072736,95116.4372382655,26.421232566184862,1.1008846902577023,7.969744982041208e-83,[-0.00420405 -1.2905228   2.04022434],0.124285780733669,0.42326525314652247
244,4216, 305685 ,2009 BY124,19.8, MB>Middle ,494,0,2.806368226748423,0.1636015261391149,8.647626623371364,16.64,121.36036742622838,181.3104708076924,2.660477260408016,5.993513353912906,45.61601380032707,290291.7340907089,80.63659280297469,3.3598580334572787,6.082621565534236e-219,[ -1.2570739  237.59683596 -33.60377545],0.8756284910585796,
245,5229, - ,2016 PS136,20.0, MB>Middle ,494,1,2.548190059605038,0.289967397923744,3.318465796595343,18.7,62.54726107613646,71.48003662706999,2.478521262559982,3.79127037340179,25.235716965983773,250149.65414465425,69.48601504018174,2.895250626674239,1.7068592960108268e-130,[ -2.13504102  42.37864576 -80.45675296],0.7142995565823452,
246,5326, - ,2019 BU8,17.067, MB>Outer ,343,0,3.032446203912675,0.0745272981738774,16.96968765998618,13.02,23.54749277599004,5.579546515648275,2.3306810095142274,1.535871456552177,10.103267105135904,393234.1873403884,109.23171870566344,4.551321612735977,6.606814060076151e-10,[ 2.79101869  5.26286846 -0.66461131],0.1522349716090917,0.4434030657994506
247,5358, 29038 ,4030 T-1,17.386, MB>Middle ,2566,0,2.799941580747562,0.1490339723239333,9.012913212761497,13.81,19.723679681096588,7.594141976643653,2.437517544477854,1.390268670579939,8.09170778104969,882768.900672891,245.21358352024748,10.217232646676978,3.722016621688389e-105,[-0.27534863 -2.31462124  4.04399119],0.1776399318026583,0.5305651048866271
248,5363, 39459 ,4266 T-3,17.4, MB>Outer ,1884,2,3.085310091786645,0.1470094295582296,17.79183416998825,13.56,19.92403357067787,4.259450046087483,3.251290434060199,1.249855296973123,6.128038689486382,70620.19579536944,19.616721054269288,0.8173633772612203,9.335313875511688e-50,[-0.04369954  1.13363091  1.77252685],0.1220599898435116,0.23068138099989952
249,5378, 861 ,Aida,13.774, MB>Outer ,2780,749,3.13928473938144,0.1009804901418935,8.058685088291899,9.81,675.5661864416089,72.07014905056715,46.93045694262363,22.39154819164891,14.395048129779443,19887.412722034656,5.524281311676293,0.2301783879865122,0.0,[ -0.71355094  -6.86214452 -86.0668597 ],0.7143406611721296,0.27934648243601023
250,5380, 19718 ,Albertjarvis,17.255, MB>Middle ,3194,13,2.604154491096438,0.1321955354792005,14.65367540177263,13.43,23.204649735143672,5.2936842233022166,3.5368388800456088,1.5731734236452002,6.560844449562384,1292181.737134035,358.93937142612083,14.955807142755036,1.44942977762315e-74,[-0.77994204  2.22348109  1.81196455],0.1067867734376228,0.27927674384415324
251,5383, 887 ,Alinda,16.1, NEA>Amor ,356,90,2.473519880356328,0.570384783891932,9.39385443182889,13.88,80.98552297184861,7.156753181432393,11.773960743006707,3.5594693462997684,6.878358501403275,139268.31525405048,38.685643126125136,1.6119017969218803,8.962240162375e-65,[1.59197792 5.74567397 5.86854034],0.5855138701199524,0.2166852174540082
252,5385, 5027 ,Androgeos,17.008, Trojan ,3158,1,5.301848515950652,0.0661948456190813,31.44511845238475,9.78,28.52417294170657,6.9125954057319925,3.377920864404305,1.8948581944537737,8.444298752610594,20391.2849721039,5.664245825584416,0.236010242732684,2.904031628499601e-170,[-0.00540825 -0.36697048  4.62015385],0.224438196019881,0.35605156509323543
253,5386, 25300 ,Andyromine,17.558, MB>Middle ,1342,0,2.728336541143174,0.1751535622314234,3.997496280513287,14.75,13.981019694360397,6.667994879850886,1.5548481634802107,1.1391419926414807,8.991887454185065,212906.01134903115,59.140558708064205,2.464189946169342,6.052603390021257e-65,[ 0.05581642  4.0948299  -1.09760479],0.2091336364511811,0.6769320361062868
254,5389, 31973 ,Ashwindatta,17.429, MB>Inner ,2582,0,2.462126133756034,0.1493144362121203,7.05375823010796,15.14,16.423114117639273,5.539215679496563,1.883006857564516,1.1546553977454062,8.721749499564202,1299975.2479322886,361.1042355367469,15.046009814031118,2.9076934582087085e-62,[-0.8512106   2.30246765 -1.55689928],0.1111027558308068,0.39178386792969705
255,5390, 2236 ,Austrasia,14.013, MB>Inner ,3228,68,2.345057401358918,0.2185001322548484,10.11958647649456,12.71,446.48599619372175,56.31024124755368,43.47818318366925,18.811804320740137,10.269196261204986,1045682.3870925512,290.46732974793093,12.102805406163789,3.831859514868297e-111,[  0.24091542  -2.52512729 -30.69685149],0.1513568128629761,0.14995440456809056
256,5391, 23248 ,Batchelor,17.478, MB>Middle ,3013,3,2.534084090766592,0.1036128542429111,9.516935283507678,14.48,18.740353837201976,5.494601344880606,2.3034276400412823,1.351966834541575,8.135855240873166,6084.820095272176,1.6902278042422711,0.0704261585100946,3.882297347587407e-144,[ 2.07310232e-04 -3.01309840e+00  1.78827350e+00],0.2026256071003518,0.41081877480943596
257,5394, 1517 ,Beograd,14.768, MB>Middle ,3162,227,2.716513499986507,0.0449588789233061,5.272876842674604,11.44,226.67839174826392,27.418649288107545,27.655835485010712,12.066783372989503,8.196403680196976,1040303.7858148352,288.9732738374542,12.040553076560592,5.905404489427406e-95,[ -0.72023746 -11.34490621   8.48499724],0.1340033588029733,0.1363237932005696
258,5395, 5849 ,Bhanji,15.861, MB>Outer ,2663,0,3.177593188704256,0.008453694524129,22.57105717283761,11.21,85.48112717469508,20.748438374572583,12.065957656330564,6.482427377034158,7.084487581459916,15715.012899792267,4.365281361053408,0.1818867233772253,1.6334458997105277e-287,[ -0.12504913 -18.4298       1.80828735],0.3962682718598842,0.4787153893130477
259,5396, 4620 ,Bickley,15.436, MB>Inner ,2888,625,2.298169940088422,0.2191213812708582,4.495709412019337,14.19,123.47308784918192,13.900107780869968,14.674943237544824,6.68280680902409,8.413871580319615,922812.9914571764,256.33694207143793,10.680705919643248,1.199998159531426e-91,[-0.18163063 -4.03497325  6.39000082],0.1411978450271045,0.13327026082145574
260,5398, 4289 ,Biwako,15.285, MB>Inner ,3087,294,2.297074720437641,0.1555895842267818,5.461534855293226,13.22,127.60226571954652,11.361281328739471,16.044466797151934,7.440277583067028,7.953038722495738,7955.162825818301,2.2097674516161945,0.0920736438173414,9.45107473180655e-113,[-0.01918427  3.95474865 -5.06920704],0.1597328918729625,0.10952104506725133
261,5402, 2622 ,Bolzano,15.496, MB>Outer ,3297,400,3.003159513532045,0.0991772320509332,11.02112995435541,11.99,113.48580502427014,17.325108010822834,13.946875961824723,7.151803752053489,8.137005400700671,5502.928151571263,1.5285911532142398,0.0636912980505933,7.290264283516892e-303,[ -0.01804615 -13.55524713   5.06801878],0.3488754606424588,0.27846567324775356
262,5405, 21854 ,Brendandwyer,17.63, MB>Middle ,3155,0,2.617578600153819,0.1269291759497684,4.590822730518013,14.91,14.373032697309531,5.007200468201566,1.8113255434556543,1.065025778122887,7.93509082298293,153424.35768077537,42.61787713354872,1.7757448805645295,1.1452447271399358e-143,[ 0.11764239 -3.01412922 -0.78656841],0.1938853420496179,0.47419926287230346
263,5406, 12562 ,Briangrazer,16.598, MB>Outer ,3128,196,3.155012880942889,0.1015490014544102,12.55170497221537,12.04,43.683222606155205,6.451609644030571,5.657601467354499,2.7190161165001308,7.721155839310388,7150.442588222625,1.9862340522840625,0.0827597521785026,4.156932456120813e-109,[-0.018323   -3.39774436 -1.11607883],0.1532724994821014,0.17825248568374832
264,5408, 16590 ,Brunowalter,17.445, MB>Middle ,3048,0,2.533122835510149,0.1098363965012583,12.69147798718505,14.15,16.036375093958387,6.218308514461333,2.165929520437877,1.262847743141802,7.403922862049722,440071.08528056985,122.24196813349162,5.093415338895484,1.4644782243760143e-100,[ 0.0556019   1.87299415 -2.74180217],0.1459685374273122,0.4545960992644069
265,5409, 2488 ,Bryan,15.323, MB>Inner ,3068,568,2.26381589695943,0.2243162019976665,6.88990092913438,14.16,159.4051732313374,21.297429865054458,15.258212328270137,10.057886115959224,10.447172303140286,159282.6993743984,44.24519427066622,1.8435497612777592,1.1066808936034433e-245,[  0.55823401 -13.99706396  -9.25634699],0.3127741872875481,0.22863802544016093
266,5423, 2906 ,Caltech,14.807, MB>Outer ,3417,77,3.16574596788259,0.1037563757647031,30.68312647075452,10.54,217.44424495210487,14.397821139939063,28.65769619010584,14.046492394361351,7.587638710022273,15585.089998181316,4.329191666161477,0.1803829860900615,4.310740384917545e-120,[-0.0865207   3.07041593 -7.36797717],0.1539064029331426,0.07977987019215772
267,5427, 32058 ,Charlesnoyes,17.752, MB>Outer ,3047,0,2.856141073496702,0.1993239645304926,4.310751683992907,14.91,10.095437840023068,4.504590225377998,1.3940144263569958,0.8928746513856388,7.241989501074006,1056989.418451198,293.6081717919995,12.233673824666646,7.944938181544918e-72,[ 0.02624037  0.82785942 -1.9474199 ],0.107975983311791,0.46076957514870737
268,5428, 8677 ,Charlier,16.833, MB>Outer ,2631,29,2.981823723662159,0.0922836460562404,10.65534119502094,13.31,34.697075580683766,7.446697406892261,3.981167288543844,2.086291768084481,8.715302087537902,498233.5573623367,138.39821037842685,5.766592099101119,2.065080128733774e-73,[-0.31555561  3.26244075 -1.67631248],0.1264148454158476,0.2325427423559395
269,5429, 8608 ,Chelomey,17.1, MB>Inner ,350,0,2.268627200751312,0.1343514530928057,11.07071680905041,14.63,23.20869917749529,7.852893487020352,2.936941196863374,1.526700500771576,7.902337030881643,13376.940138646418,3.71581670517956,0.1548256960491483,2.9709144820899795e-42,[ 0.05206277 -0.98615827  7.35700927],0.4487893792932687,0.7180159610237397
270,5434, 8447 ,Cornejo,16.494, MB>Inner ,1729,28,2.311316102464898,0.1178213161502078,7.134312930981614,14.26,40.265092405661655,8.131755452591165,5.117085343514441,2.97638463169192,7.868755297719419,11270.944463168546,3.130817906435707,0.1304507461014878,1.2709454674230966e-90,[-0.05325426 -3.06229479  4.46663329],0.2220837210342364,0.29423263626820834
271,5435, 1511 ,Dalera,16.2, MB>Inner ,207,0,2.357019238316442,0.1095020812310455,4.068029371659719,12.99,466.6564491251422,510.194275429144,2.522465131398003,2.5899187602424067,185.0001585022947,142245.61569292418,39.512671025812274,1.646361292742178,1.3150628212698292e-103,[  50.51118835 -297.49714936 -604.4573647 ],0.9095868585464504,
272,5441, 5567 ,Durisen,14.473, MB>Outer ,2010,2,2.939854352083875,0.2199229388530085,16.15879307008099,11.54,359.49142056358494,41.32420829927677,34.00700613378531,16.095454205990194,10.571098765628683,12592.165062473452,3.497823628464848,0.1457426511860353,6.570258006964552e-216,[-0.32164641 -4.53989064 36.52597941],0.3959327124947902,0.22331198907540728
273,5442, 9413 ,Eichendorff,16.404, MB>Inner ,2650,17,2.344062744136803,0.191169643710617,4.09196644164934,15.07,42.31006263422097,13.760842734279995,5.134732983789367,2.8170623645550945,8.239973289321208,24710.445511498183,6.8640126420828285,0.2860005267534511,0.0,[ -0.18161519 -10.62087378 -10.61980241],0.5987797347394972,0.8097146034015512
274,5447, 15265 ,Ernsting,18.059, MB>Inner ,3138,0,2.426193005114342,0.2003664240996036,11.46067348412674,14.85,10.78964011090519,5.346341389667436,1.2989777450148607,0.9329748811729665,8.30625478559046,214559.41442817636,59.59983734116009,2.4833265558816704,7.745500881881289e-114,[-0.02286884  1.91117872  2.35071204],0.1586953230444879,0.6279547252303384
275,5453, 1664 ,Felix,16.489, MB>Inner ,931,46,2.337487285324123,0.2255142836124799,6.115524488286714,12.79,50.3212478564623,8.36684217497353,5.046465152941791,2.644454146559017,9.971583342278304,6016.521517746275,1.671255977151743,0.0696356657146559,1.3028182977113667e-93,[-0.0181183   3.53414991 -6.41042721],0.3815770172145311,0.31825075756454757
276,5455, 4859 ,Fraknoi,16.34, MB>Inner ,3015,23,2.272457060947412,0.1347760481658674,6.416350023337126,14.0,42.92469562285631,6.644968298654491,5.414224187286886,2.560740824572743,7.92813414037187,14118.864092998432,3.9219066924995647,0.1634127788541485,6.867248371695225e-97,[ 5.86744848e-04 -3.22784929e+00  1.47384503e+00],0.1426115630489197,0.17991477591524865
277,5461, 19494 ,Gerbs,17.826, MB>Outer ,3038,0,2.990763062742197,0.0524794572953743,12.01757528912442,13.38,13.038619462551132,4.788407213699131,1.5949078748454464,1.0201245693872834,8.175155235103865,11066.5632079374,3.0740453355381665,0.1280852223140902,8.454671537543964e-99,[0.00535249 0.60524473 2.50016102],0.1441265487766798,0.4339162072010916
278,5464, 21840 ,Ghoshchoudhury,17.593, MB>Inner ,2929,0,2.319577876859487,0.0998481097811869,7.419314720891923,15.03,13.776464606551183,5.651110754332371,1.604971517610189,1.0935853045353172,8.583619369809385,9755.8769596545,2.70996582212625,0.1129152425885937,1.2020651603250528e-109,[-0.00453097 -2.77521436  1.66321636],0.1635045405606618,0.5198525454805356
279,5467, 4325 ,Guest,16.885, MB>Middle ,3113,0,2.749731815930889,0.0964950630809279,5.758987868742025,12.8,28.01367612461486,8.230251975993099,3.507182795485984,2.1235814148537324,7.987515267430782,9546.800693434016,2.651889081509449,0.110495378396227,0.0,[4.76007302e-03 7.47558731e+00 6.13981216e-01],0.4145306429193897,0.5958365349528587
280,5469, 5028 ,Halaesus,17.188, Trojan ,3223,3,5.261259819716917,0.1312228676084987,21.476830400085,10.31,11.48430317658773,14.648672963993148,1.3992676827173087,2.0995632624930245,8.207366837977549,889797.8462554817,247.1660684043005,10.29858618351252,0.0,[ -0.88740372 -13.75449522  -1.81283902],0.449754445214224,
281,5472, 13014 ,Hasslacher,17.277, MB>Outer ,3043,0,3.156523790814056,0.1247006795882695,7.048092345264959,13.49,17.624334856652638,5.290450876939548,2.463879275792462,1.2506920648238633,7.15308376908365,14431.357111598923,4.008710308777479,0.1670295961990616,2.5940808345747878e-129,[-0.00790986  0.09674468 -3.20278649],0.1826527715258904,0.3994123643101005
282,5478, 10239 ,Hermann,15.8, MB>Outer ,1325,532,3.169728008460686,0.2358924364237433,16.94122751726056,12.53,92.4000404983177,5.0169746723500666,14.567261646817483,4.730872293058447,6.342993126543063,15022.529975743577,4.172924993262105,0.1738718747192543,1.708564759183433e-119,[ 0.00430914 -1.3826183  -3.94644808],0.3482333755500035,0.09833409088358985
283,5480, 9054 ,Hippocastanum,16.031, MB>Middle ,3163,484,2.623687171138239,0.1873743011447405,14.33449560806955,13.53,78.03290303182816,15.33995940736995,9.371209841526094,5.62072300566075,8.326876075919836,340793.569991343,94.66488055315084,3.944370023047952,0.0,[ 0.60738588 11.28233703 13.49107972],0.6804076962141951,0.49397052186557644
284,5483, 10162 ,Issunboushi,17.671, MB>Inner ,2909,0,2.462852671270036,0.0948804527970745,7.037138447582059,14.8,14.71769799776757,6.095125399739112,2.064622615818964,1.234761328979445,7.128517282045549,1156559.9205963265,321.2666446100907,13.386110192087113,0.0,[-1.36719803  0.28429039 -6.81727296],0.5085481660301212,1.2251262883153058
285,5486, 7796 ,Jaracimrman,17.797, MB>Middle ,2207,0,2.663906651194825,0.1440318166795543,12.81974556533305,13.77,11.991913701881533,5.408292532590939,1.617476975536079,1.0946998376071333,7.413962537492728,9175.757783230029,2.548821606452785,0.106200900268866,8.090202471013499e-111,[-2.82839303e-03 -3.51165393e+00 -3.29630368e-01],0.2127114135681675,0.6582790840075331
286,5487, 23038 ,Jeffbaughman,16.325, MB>Inner ,1062,107,,,,,51.465640149321054,10.239936592696786,7.075307114194844,3.2983441874584294,7.27397967588828,118889.33984740188,33.0248166242783,1.3760340260115955,6.985482806436417e-169,[ 0.56513226  4.27855059 -9.64072666],0.5272480054828909,0.4463751438092993
287,5489, 12352 ,Jepejacobsen,16.328, MB>Outer ,1720,0,3.028315522664933,0.1124133624565593,15.93040917787983,12.08,56.86135299725377,9.120962714839878,5.187597509680504,3.124419919830406,10.961018639388575,24134.51132916303,6.704030924767508,0.2793346218653128,1.1278585041452148e-204,[-0.06321579  8.279238    1.7669004 ],0.4281870344045895,0.326083540432499
288,5498, 9945 ,Karinaxavier,15.896, MB>Inner ,2706,423,2.210088110951955,0.148592395280303,5.436697564153732,13.91,78.91187048492596,11.499060144508457,8.73033301504682,4.407099204404053,9.038815626954952,509089.4923684248,141.41374788011802,5.892239495004917,1.6833410987480326e-279,[-0.37555506 -9.62246941  2.95677667],0.3831195674006952,0.2798705755177009
289,5499, 2807 ,Karl Marx,17.148, MB>Middle ,3013,0,2.792922103661609,0.1827689653220692,7.864672099375635,13.09,23.64606373088871,5.503819812826403,2.9542411410716967,1.550824335422187,8.004107519236136,15914.019024547082,4.420560840151968,0.1841900350063319,1.0211987224359664e-144,[-0.01526623  2.86225863 -2.02620035],0.2033238275694029,0.3246473586625669
290,5502, 8911 ,Kawaguchijun,17.323, MB>Outer ,1645,1,3.007197149317963,0.0598317198278142,7.491391454498177,13.15,19.28907345687737,7.082108552023026,2.5952351433117173,1.5183314989950785,7.432495474095287,11015.507096366748,3.0598630823240964,0.1274942950968373,2.6759028709773032e-244,[0.03353738 3.7528643  6.02476894],0.5011590471094926,0.8367704972459387
291,5503, 6386 ,Keithnoll,13.824, Mars-Crosser ,2965,709,2.27168144674303,0.3009111143552992,8.734859911245634,12.84,645.0747091005004,42.12009058426161,54.345547172211965,22.557263660158725,11.869872375309171,1023775.5013571096,284.3820837103082,11.849253487929508,3.660842896465525e-108,[-0.30537169 -8.42206252 21.8041973 ],0.1597087710235052,0.07875474576290524
292,5504, 6384 ,Kervin,16.248, Hungaria ,2716,42,1.936544623844631,0.0769102771605209,26.28587821743574,13.99,53.82473126000928,8.563692530062529,10.26520754296813,3.965992900545037,5.243413835980383,1165956.8074798374,323.8768909666215,13.494870456942564,7.428818878833333e-81,[-0.58156011 -2.52326033  3.65101114],0.1336874653884756,0.18142437450134372
293,5506, 4952 ,Kibeshigemaro,16.829, MB>Outer ,2221,40,3.154613364189413,0.1132513140838215,17.00058384321147,12.03,35.53202094236929,8.83940214755622,2.9213662543283707,2.4321870193868973,12.162809401157473,16487.840594678117,4.579955720743921,0.19083148836433,1.4353730596867321e-89,[ 0.0187184  -1.53678947  5.01612063],0.1759342918002515,0.3228027552886359
294,5507, 33879 ,Kierstendeen,16.934, MB>Inner ,1820,13,2.204595767418078,0.165299424371204,3.603202650980347,15.4,28.45444516100252,9.062790401644104,3.609346826181794,2.0165161219164944,7.883544178851748,135158.0683753359,37.54390788203775,1.564329495084906,6.767119799475816e-116,[ 0.36690111 -6.49939512  1.23300506],0.261462620396228,0.5074536429571956
295,5508, 4181 ,Kivi,16.585, MB>Middle ,3229,3,2.610346325624144,0.133356340777031,14.40014078721817,12.78,42.65955120490269,11.613587275875908,5.637107788775007,3.1031478746235863,7.567630920566979,325937.23905747745,90.5381219604104,3.772421748350433,0.0,[ 0.38360983 -9.0294976   8.90785143],0.5854930730585981,0.6594362116815513
296,5511, 20070 ,Koichiyuko,15.748, MB>Inner ,2981,0,2.272483230606365,0.2173509612502967,7.155911676887299,14.26,122.248888039419,10.930840999662236,14.819020829056958,7.616566350055983,8.249457872392949,1056995.745423471,293.60992928429755,12.233747053512396,1.697185057670771e-67,[-0.05774339 -2.03338121 -4.42880684],0.1042292138021123,0.08664959287797136
297,5513, 8530 ,Korbokkur,15.17, MB>Inner ,3260,370,2.324823360973411,0.2599035242498746,5.155478333211238,14.09,149.31198014396773,23.99085555583469,18.275479414952684,8.929900711366743,8.170071862618457,13760.353902015311,3.822320528337587,0.1592633553473994,1.724742354345619e-161,[ -0.02574541   0.58554676 -15.50047381],0.2084897148560781,0.22644278612781976
298,5518, 33319 ,Kunqu,17.389, Hungaria ,2239,8,1.944992647101484,0.0994579518024994,23.99225479965271,15.05,14.95509831728745,7.106667349750351,2.4463884715293447,1.5633985044589234,6.113133090403407,89681.161415349,24.911433726485832,1.037976405270243,5.374690866688426e-132,[-2.17780213e-03  3.38064997e+00  3.61953638e+00],0.2437720154840008,0.7474241348327827
299,5521, 13052 ,Las Casas,17.615, MB>Middle ,3118,0,2.64890071289903,0.0387647098757948,4.126995989899926,14.08,15.199116114462344,5.185379923286535,2.1212083798658594,1.1729364137531713,7.165310234831104,7355.046516542649,2.043068476817403,0.0851278532007251,1.2075510467981369e-79,[-0.00562414  1.79333129 -1.73154811],0.11595262607212,0.35953014758875834
